number,sex,age,race,emotion,extra,sex_label,age_adult,age_child,age_senior,age_teen,race_asian,race_black,race_hispanic,race_other,race_white,emotion_funny,emotion_serious,emotion_smiling
2615,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2616,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2617,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2618,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2619,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2620,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2621,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2622,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2623,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2624,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2625,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2626,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2627,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2628,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2629,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2630,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2631,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2632,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2633,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2634,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2635,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2636,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2637,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2638,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2639,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2640,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2641,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2642,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2643,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2644,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2645,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2646,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2647,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2648,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2649,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2650,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2651,female,adult,white,serious,bandana,0,1,0,0,0,0,0,0,0,1,0,1,0
2652,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2653,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2654,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2655,female,adult,white,smiling,bandana,0,1,0,0,0,0,0,0,0,1,0,0,1
2656,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2657,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2658,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2659,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2660,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2661,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2662,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2663,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2664,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2665,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2666,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2667,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2668,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2669,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2670,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2671,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2672,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2673,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2674,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2675,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2676,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2677,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2678,male,adult,white,smiling,glasses,1,1,0,0,0,0,0,0,0,1,0,0,1
2679,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2680,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2681,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2682,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2683,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2684,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2685,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2686,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2687,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2688,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2689,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2690,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2691,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2692,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2693,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2694,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2695,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2696,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2697,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2698,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2699,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2700,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2701,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2702,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2703,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2704,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2705,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2706,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2707,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2708,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2709,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2710,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2711,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2712,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2713,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2714,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2715,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2716,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2717,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2718,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2719,female,adult,white,serious,hat,0,1,0,0,0,0,0,0,0,1,0,1,0
2720,female,adult,white,smiling,hat,0,1,0,0,0,0,0,0,0,1,0,0,1
2721,female,adult,white,smiling,hat,0,1,0,0,0,0,0,0,0,1,0,0,1
2722,female,adult,white,smiling,hat,0,1,0,0,0,0,0,0,0,1,0,0,1
2723,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2724,female,adult,white,smiling,hat,0,1,0,0,0,0,0,0,0,1,0,0,1
2725,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2726,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2727,female,adult,white,smiling,hat,0,1,0,0,0,0,0,0,0,1,0,0,1
2728,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2729,female,adult,white,funny,,0,1,0,0,0,0,0,0,0,1,1,0,0
2730,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2731,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2732,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2733,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2734,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2735,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2736,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2737,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2738,female,adult,white,serious,bandana,0,1,0,0,0,0,0,0,0,1,0,1,0
2739,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2740,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2741,female,adult,white,smiling,glasses,0,1,0,0,0,0,0,0,0,1,0,0,1
2742,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2743,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2744,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2745,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2746,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2747,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2748,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2749,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2750,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2751,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2752,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2753,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2754,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2755,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2756,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2757,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2758,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2759,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2760,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2761,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2762,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2763,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2764,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2765,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2766,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2767,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2768,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2769,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2770,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2771,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2772,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2773,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2774,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2775,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2776,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2777,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2778,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2779,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2780,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2781,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2782,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2783,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2784,female,adult,white,serious,hat+bandana,0,1,0,0,0,0,0,0,0,1,0,1,0
2785,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2786,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2787,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2788,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2789,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2790,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2791,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2792,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2793,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2794,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2795,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2796,female,adult,white,serious,bandana,0,1,0,0,0,0,0,0,0,1,0,1,0
2797,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2798,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2799,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2800,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2801,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2802,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2803,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2804,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2805,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2806,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2807,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2808,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2809,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2810,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2811,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2812,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2813,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2814,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2815,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2816,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2817,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2818,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2819,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
2820,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2821,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2822,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2823,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2824,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2825,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2826,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2827,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2828,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2829,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
2830,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2831,female,adult,white,serious,glasses,0,1,0,0,0,0,0,0,0,1,0,1,0
2832,female,adult,white,funny,,0,1,0,0,0,0,0,0,0,1,1,0,0
2833,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2834,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2835,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2836,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2837,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2838,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2839,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2840,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2841,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2842,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2843,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2844,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2845,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2846,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2847,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2848,female,adult,white,funny,,0,1,0,0,0,0,0,0,0,1,1,0,0
2849,female,adult,white,funny,,0,1,0,0,0,0,0,0,0,1,1,0,0
2850,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2851,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2852,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2853,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2854,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2855,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2856,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2857,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2858,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2859,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2860,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2861,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2862,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2863,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2864,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2865,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2866,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2867,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2868,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2869,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2870,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2871,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2872,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2873,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2874,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2875,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2876,female,adult,white,smiling,glasses,0,1,0,0,0,0,0,0,0,1,0,0,1
2877,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2878,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2879,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2880,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2881,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2882,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2883,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2884,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2885,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2886,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2887,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2888,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2889,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2890,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2891,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2892,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2893,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2894,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2895,female,adult,white,smiling,hat+bandana,0,1,0,0,0,0,0,0,0,1,0,0,1
2896,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2897,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2898,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2899,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2900,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2901,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2902,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2903,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2904,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2905,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2906,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2907,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2908,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2909,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2910,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2911,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2912,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2913,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2914,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2915,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2916,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2917,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2918,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2919,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2920,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2921,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2922,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
2923,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
2924,male,adult,asian,serious,,1,1,0,0,0,1,0,0,0,0,0,1,0
2925,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
2926,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
2927,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2928,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2929,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2930,male,adult,hispanic,serious,,1,1,0,0,0,0,0,1,0,0,0,1,0
2931,male,adult,hispanic,smiling,,1,1,0,0,0,0,0,1,0,0,0,0,1
2932,male,adult,hispanic,serious,,1,1,0,0,0,0,0,1,0,0,0,1,0
2933,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
2934,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
2935,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
2936,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
2937,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
2938,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
2939,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
2940,male,adult,black,serious,hat+moustache+beard,1,1,0,0,0,0,1,0,0,0,0,1,0
2941,male,adult,other,serious,,1,1,0,0,0,0,0,0,1,0,0,1,0
2942,male,adult,black,serious,moustache,1,1,0,0,0,0,1,0,0,0,0,1,0
2943,male,adult,black,serious,moustache+beard,1,1,0,0,0,0,1,0,0,0,0,1,0
2944,male,adult,black,smiling,moustache,1,1,0,0,0,0,1,0,0,0,0,0,1
2945,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2946,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2947,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2948,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2949,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2950,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2951,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2952,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
2953,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
2954,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
